engine_code,chassis_code,engine_displacement_l,cylinders,compression_ratio,engine_weight_kg,base_hp,base_torque_nm,forced_induction,engine_family_encoding,recipient_weight_kg,drivetrain_match,mount_complexity,gear_ratio,cooling_capacity_index,suspension_index,tire_grip_index,drag_coefficient,power_to_weight_ratio,torque_per_litre,displacement_per_cylinder,swap_difficulty_index,tune_level,stock_hp,post_swap_hp,post_swap_torque_nm,zero_to_sixty_s
2JZ_GTE,E30_325,3.0,6,8.5,255,320,427,1,0.36,1150,1.0,0.7166666666666667,3.887646364688814,0.6985035106073235,0.7282849536461642,0.6217271165822751,0.35,0.2277580071174377,142.33333333333334,0.5,0.6245294117647058,0.25628087374111946,168,323.68,421.76,3.13
2JZ_GTE,E30_325,3.0,6,8.5,255,320,427,1,0.36,1150,1.0,0.7166666666666667,3.699797083864289,0.5297437104235918,0.722413997111785,0.5388253416573905,0.35,0.2277580071174377,142.33333333333334,0.5,0.6245294117647058,0.7859839773075998,168,342.59,466.82,2.77
2JZ_GTE,E30_325,3.0,6,8.5,255,320,427,1,0.36,1150,1.0,0.7166666666666667,3.824353067000337,0.7856705881943559,0.7184019626676307,0.6241637459717915,0.35,0.2277580071174377,142.33333333333334,0.5,0.6245294117647058,0.7092965426850462,168,347.49,458.4,2.6
2JZ_GTE,E30_325,3.0,6,8.5,255,320,427,1,0.36,1150,1.0,0.7166666666666667,3.712192428023558,0.551765611523805,0.6497514296666813,0.7259889606542398,0.35,0.2277580071174377,142.33333333333334,0.5,0.6245294117647058,0.38720873982004844,168,320.91,432.34,3.05
2JZ_GTE,E30_325,3.0,6,8.5,255,320,427,1,0.36,1150,1.0,0.7166666666666667,3.774720117152534,0.798982231403333,0.7582845164808891,0.5999615257554842,0.35,0.2277580071174377,142.33333333333334,0.5,0.6245294117647058,0.5347048343042122,168,329.37,457.04,2.97
2JZ_GTE,AE86,3.0,6,8.5,255,320,427,1,0.36,950,1.0,0.8277777777777778,4.55731273138482,0.6046311339678874,0.6773016076651657,0.5245814075093247,0.38,0.26556016597510373,142.33333333333334,0.5,0.6711960784313726,0.8740092730896727,120,347.6,471.12,2.6
2JZ_GTE,AE86,3.0,6,8.5,255,320,427,1,0.36,950,1.0,0.8277777777777778,4.606394674033907,0.7295728710590889,0.6850703670418753,0.7383813742108752,0.38,0.26556016597510373,142.33333333333334,0.5,0.6711960784313726,0.6066285209191717,120,339.71,463.91,2.6
2JZ_GTE,AE86,3.0,6,8.5,255,320,427,1,0.36,950,1.0,0.8277777777777778,4.065770416084959,0.536274503929752,0.7054969958100148,0.5388855241707424,0.38,0.26556016597510373,142.33333333333334,0.5,0.6711960784313726,0.2910218413088427,120,312.59,428.37,2.6
2JZ_GTE,AE86,3.0,6,8.5,255,320,427,1,0.36,950,1.0,0.8277777777777778,4.649757026360632,0.6513455415337458,0.5804155865574001,0.5241403348625411,0.38,0.26556016597510373,142.33333333333334,0.5,0.6711960784313726,0.6137352004448207,120,339.44,458.26,2.6
2JZ_GTE,AE86,3.0,6,8.5,255,320,427,1,0.36,950,1.0,0.8277777777777778,4.319984697397797,0.5006501996151469,0.6670080332404591,0.7722663248238544,0.38,0.26556016597510373,142.33333333333334,0.5,0.6711960784313726,0.8175045496312929,120,347.56,465.53,2.6
2JZ_GTE,AE86,3.0,6,8.5,255,320,427,1,0.36,950,1.0,0.8277777777777778,4.309570971889185,0.6591423002226656,0.7512287996228677,0.5509496782345984,0.38,0.26556016597510373,142.33333333333334,0.5,0.6711960784313726,0.7851971966287312,120,354.08,456.31,2.6
LS3,MX5_NA,6.2,8,10.7,205,430,575,0,0.57,970,1.0,0.6055555555555556,4.057613849405124,0.5461039823692347,0.6844263544576039,0.6303450103232756,0.38,0.3659574468085106,92.74193548387096,0.775,0.45315686274509803,0.3147616001076505,116,404.69,559.52,2.6
LS3,MX5_NA,6.2,8,10.7,205,430,575,0,0.57,970,1.0,0.6055555555555556,4.0316947636653255,0.6778159855885688,0.5325442767329946,0.6942355963352791,0.38,0.3659574468085106,92.74193548387096,0.775,0.45315686274509803,0.3879539817364993,116,407.34,556.65,2.6
LS3,MX5_NA,6.2,8,10.7,205,430,575,0,0.57,970,1.0,0.6055555555555556,4.213083344717113,0.5431743947262777,0.687364519793691,0.7244452045474512,0.38,0.3659574468085106,92.74193548387096,0.775,0.45315686274509803,0.9062052409014469,116,453.7,607.07,2.6
LS3,MX5_NA,6.2,8,10.7,205,430,575,0,0.57,970,1.0,0.6055555555555556,4.2406779864913595,0.5127293049215758,0.6499605201841185,0.7196070454708209,0.38,0.3659574468085106,92.74193548387096,0.775,0.45315686274509803,0.22128011592415822,116,392.58,540.72,2.6
LS3,MX5_NA,6.2,8,10.7,205,430,575,0,0.57,970,1.0,0.6055555555555556,4.139766890905252,0.6756059228834637,0.7487290441881453,0.6211080639044496,0.38,0.3659574468085106,92.74193548387096,0.775,0.45315686274509803,0.5735285451020871,116,428.12,578.86,2.6
LS3,MX5_NA,6.2,8,10.7,205,430,575,0,0.57,970,1.0,0.6055555555555556,3.9724138081380387,0.5167756492217073,0.6259052938279134,0.663089539977715,0.38,0.3659574468085106,92.74193548387096,0.775,0.45315686274509803,0.25472976912900935,116,392.69,539.42,2.6
LS3,CIVIC_EK,6.2,8,10.7,205,430,575,0,0.57,1080,0.45,0.9566666666666667,4.2223241188301746,0.761017662411211,0.5139991994036205,0.7731047558161664,0.34,0.3346303501945525,92.74193548387096,0.775,0.7546235294117647,0.7506498161034101,127,431.12,579.23,2.6
LS3,CIVIC_EK,6.2,8,10.7,205,430,575,0,0.57,1080,0.45,0.9566666666666667,4.230489900100964,0.5894172871071528,0.5554551212921744,0.52710726271696,0.34,0.3346303501945525,92.74193548387096,0.775,0.7546235294117647,0.4006037558406368,127,397.18,545.38,2.6
LS3,CIVIC_EK,6.2,8,10.7,205,430,575,0,0.57,1080,0.45,0.9566666666666667,4.457872825083177,0.6116820298243346,0.5613058794241911,0.661752370610207,0.34,0.3346303501945525,92.74193548387096,0.775,0.7546235294117647,0.31977474659762073,127,388.74,545.93,2.6
LS3,CIVIC_EK,6.2,8,10.7,205,430,575,0,0.57,1080,0.45,0.9566666666666667,4.580011978331485,0.5264893635005783,0.6114155603861806,0.7646651851393864,0.34,0.3346303501945525,92.74193548387096,0.775,0.7546235294117647,0.431405361540822,127,390.86,553.17,2.6
LS3,CIVIC_EK,6.2,8,10.7,205,430,575,0,0.57,1080,0.45,0.9566666666666667,4.322014449573357,0.7670550533830963,0.6023525818757309,0.6831928103290927,0.34,0.3346303501945525,92.74193548387096,0.775,0.7546235294117647,0.5711706526438822,127,420.99,566.1,2.6
LS3,CIVIC_EK,6.2,8,10.7,205,430,575,0,0.57,1080,0.45,0.9566666666666667,4.342168986328618,0.733879893965357,0.5841512214638368,0.6024624587049177,0.34,0.3346303501945525,92.74193548387096,0.775,0.7546235294117647,0.745631047519544,127,423.32,585.22,2.6
LS3,BRZ_ZC6,6.2,8,10.7,205,430,575,0,0.57,1250,1.0,0.41111111111111115,4.258239184071316,0.7940331521180272,0.8871635821613879,0.6983217897347149,0.29,0.29553264604810997,92.74193548387096,0.775,0.37149019607843137,0.5781916468424035,200,422.27,591.36,2.6
LS3,BRZ_ZC6,6.2,8,10.7,205,430,575,0,0.57,1250,1.0,0.41111111111111115,3.9694347289314695,0.6749438839867183,0.8262909447961264,0.8829055987475051,0.29,0.29553264604810997,92.74193548387096,0.775,0.37149019607843137,0.7961729212857094,200,444.7,597.99,2.6
LS3,BRZ_ZC6,6.2,8,10.7,205,430,575,0,0.57,1250,1.0,0.41111111111111115,4.213756313442282,0.6732513974987748,0.7488170254135472,0.7526483621106532,0.29,0.29553264604810997,92.74193548387096,0.775,0.37149019607843137,0.3027772801756403,200,402.34,550.18,2.6
LS3,BRZ_ZC6,6.2,8,10.7,205,430,575,0,0.57,1250,1.0,0.41111111111111115,4.051824071291007,0.8573724065171193,0.7078009290573627,0.8270094209606091,0.29,0.29553264604810997,92.74193548387096,0.775,0.37149019607843137,0.3218765344077046,200,414.77,555.71,2.6
LS3,BRZ_ZC6,6.2,8,10.7,205,430,575,0,0.57,1250,1.0,0.41111111111111115,4.437938818707496,0.8084096733082708,0.8051896620429843,0.7231401867624154,0.29,0.29553264604810997,92.74193548387096,0.775,0.37149019607843137,0.4248429235530603,200,417.85,574.23,2.6
LS3,BRZ_ZC6,6.2,8,10.7,205,430,575,0,0.57,1250,1.0,0.41111111111111115,4.319742394858853,0.5874612033898734,0.8814383810047333,0.7528852599438169,0.29,0.29553264604810997,92.74193548387096,0.775,0.37149019607843137,0.7160327384020788,200,440.17,594.93,2.6
LS3,S13_240SX,6.2,8,10.7,205,430,575,0,0.57,1220,1.0,0.27222222222222225,4.334700274974958,0.5877433772890647,0.7411313094302833,0.7261270675207019,0.33,0.3017543859649123,92.74193548387096,0.775,0.313156862745098,0.63764245778573,140,424.11,593.35,2.6
LS3,S13_240SX,6.2,8,10.7,205,430,575,0,0.57,1220,1.0,0.27222222222222225,3.9208587548716074,0.5707707459734351,0.6615600456959224,0.5553024629018515,0.33,0.3017543859649123,92.74193548387096,0.775,0.313156862745098,0.911153878088226,140,456.92,609.13,2.6
LS3,S13_240SX,6.2,8,10.7,205,430,575,0,0.57,1220,1.0,0.27222222222222225,3.912849491471126,0.7843889584954498,0.5961931343637523,0.7560344359552308,0.33,0.3017543859649123,92.74193548387096,0.775,0.313156862745098,0.890390712422908,140,452.42,605.12,2.6
LS3,S13_240SX,6.2,8,10.7,205,430,575,0,0.57,1220,1.0,0.27222222222222225,4.0353962106091075,0.6278507276465888,0.8171522818402428,0.5984910786800518,0.33,0.3017543859649123,92.74193548387096,0.775,0.313156862745098,0.5941078635500265,140,425.2,589.44,2.6
LS3,S13_240SX,6.2,8,10.7,205,430,575,0,0.57,1220,1.0,0.27222222222222225,3.9779114813164163,0.7341277268083499,0.6299886839755455,0.7208214424220505,0.33,0.3017543859649123,92.74193548387096,0.775,0.313156862745098,0.6824818249995961,140,439.45,584.04,2.6
LS3,S13_240SX,6.2,8,10.7,205,430,575,0,0.57,1220,1.0,0.27222222222222225,4.020224447011069,0.620921158472987,0.7632969475324511,0.6080377825592993,0.33,0.3017543859649123,92.74193548387096,0.775,0.313156862745098,0.4232109239576809,140,410.21,577.5,2.6
LS3,E36_325,6.2,8,10.7,205,430,575,0,0.57,1380,1.0,0.21666666666666673,4.248096322392818,0.6341247496051602,0.6987204881973395,0.7694542288191129,0.32,0.27129337539432175,92.74193548387096,0.775,0.2898235294117647,0.4050931525665673,189,418.27,579.15,2.6
LS3,E36_325,6.2,8,10.7,205,430,575,0,0.57,1380,1.0,0.21666666666666673,3.925425667118901,0.6805364956519592,0.6900545136648604,0.7799595604995507,0.32,0.27129337539432175,92.74193548387096,0.775,0.2898235294117647,0.4178394889947017,189,410.55,566.65,2.6
LS3,E36_325,6.2,8,10.7,205,430,575,0,0.57,1380,1.0,0.21666666666666673,4.029406220648696,0.8612467014593261,0.63569096824824,0.7749279641811104,0.32,0.27129337539432175,92.74193548387096,0.775,0.2898235294117647,0.6039334427814895,189,437.56,578.82,2.6
LS3,E36_325,6.2,8,10.7,205,430,575,0,0.57,1380,1.0,0.21666666666666673,4.090414833750146,0.7786244805544185,0.7074583551725473,0.5946975099150495,0.32,0.27129337539432175,92.74193548387096,0.775,0.2898235294117647,0.5982811172995994,189,426.01,591.41,2.6
LS3,E36_325,6.2,8,10.7,205,430,575,0,0.57,1380,1.0,0.21666666666666673,4.187039772908537,0.8601479104475938,0.8431083456349995,0.6939340864331274,0.32,0.27129337539432175,92.74193548387096,0.775,0.2898235294117647,0.6127644243347126,189,436.32,579.7,2.6
LS3,E36_325,6.2,8,10.7,205,430,575,0,0.57,1380,1.0,0.21666666666666673,4.004480011905224,0.7808514170092755,0.6232597873329943,0.8342223484459743,0.32,0.27129337539432175,92.74193548387096,0.775,0.2898235294117647,0.44087577658937505,189,420.36,575.18,2.6
LS3,WRX_GD,6.2,8,10.7,205,430,575,0,0.57,1420,1.0,0.3833333333333334,4.20178088711056,0.6690181371346696,0.6657050639601042,0.9070285924861533,0.34,0.26461538461538464,92.74193548387096,0.775,0.35982352941176476,0.8849222942523893,227,461.35,605.92,2.6
LS3,WRX_GD,6.2,8,10.7,205,430,575,0,0.57,1420,1.0,0.3833333333333334,3.6555603010880597,0.8893967864233359,0.84795322365866,0.9192911154110041,0.34,0.26461538461538464,92.74193548387096,0.775,0.35982352941176476,0.9024565585833222,227,461.3,596.76,2.6
LS3,WRX_GD,6.2,8,10.7,205,430,575,0,0.57,1420,1.0,0.3833333333333334,4.213136301044523,0.8969478516248426,0.7484172292888729,0.812124135395953,0.34,0.26461538461538464,92.74193548387096,0.775,0.35982352941176476,0.4134212392625347,227,424.55,564.33,2.6
LS3,WRX_GD,6.2,8,10.7,205,430,575,0,0.57,1420,1.0,0.3833333333333334,3.7617194414768407,0.6654983935111268,0.6868888688596749,0.7884960518890611,0.34,0.26461538461538464,92.74193548387096,0.775,0.35982352941176476,0.28448507076511587,227,404.92,557.05,2.6
LS3,WRX_GD,6.2,8,10.7,205,430,575,0,0.57,1420,1.0,0.3833333333333334,4.146193895165785,0.6691385758747701,0.8532311180638334,0.8997210211965682,0.34,0.26461538461538464,92.74193548387096,0.775,0.35982352941176476,0.7679620626931709,227,442.62,587.32,2.6
LS3,WRX_GD,6.2,8,10.7,205,430,575,0,0.57,1420,1.0,0.3833333333333334,3.806471166239266,0.6593713251776036,0.6844922417534577,0.7506084676238232,0.34,0.26461538461538464,92.74193548387096,0.775,0.35982352941176476,0.338585900785505,227,400.39,561.45,2.6
LS3,FD_RX7,6.2,8,10.7,205,430,575,0,0.57,1280,1.0,0.49444444444444446,4.265661154253643,0.7524071079522793,0.8099576754382516,0.6032020055743671,0.31,0.2895622895622896,92.74193548387096,0.775,0.4064901960784314,0.42645937976871107,255,405.84,555.05,2.6
LS3,FD_RX7,6.2,8,10.7,205,430,575,0,0.57,1280,1.0,0.49444444444444446,4.036586769030796,0.6907057319467491,0.8229248291265865,0.8506331435485512,0.31,0.2895622895622896,92.74193548387096,0.775,0.4064901960784314,0.5040624597262979,255,411.78,579.74,2.6
LS3,FD_RX7,6.2,8,10.7,205,430,575,0,0.57,1280,1.0,0.49444444444444446,4.298640902290513,0.6113560082618963,0.6798282468191865,0.6373992590151052,0.31,0.2895622895622896,92.74193548387096,0.775,0.4064901960784314,0.6609690861078867,255,431.84,584.0,2.6
LS3,FD_RX7,6.2,8,10.7,205,430,575,0,0.57,1280,1.0,0.49444444444444446,3.998479257585146,0.7005049525540963,0.6967870218909047,0.785946443015106,0.31,0.2895622895622896,92.74193548387096,0.775,0.4064901960784314,0.5531210576594836,255,427.75,582.95,2.6
LS3,FD_RX7,6.2,8,10.7,205,430,575,0,0.57,1280,1.0,0.49444444444444446,3.88705482853401,0.7470545150436443,0.7866838677911034,0.6218687622012833,0.31,0.2895622895622896,92.74193548387096,0.775,0.4064901960784314,0.5350609831223625,255,423.77,571.69,2.6
LS3,FD_RX7,6.2,8,10.7,205,430,575,0,0.57,1280,1.0,0.49444444444444446,3.9732408913236164,0.6418729385678178,0.6702224057680126,0.7456956315317405,0.31,0.2895622895622896,92.74193548387096,0.775,0.4064901960784314,0.3123892860368107,255,402.31,541.86,2.6
LS3,AP1_S2000,6.2,8,10.7,205,430,575,0,0.57,1250,1.0,0.6611111111111112,3.8846420685595144,0.696961044050339,0.7887676036850878,0.7637093960964596,0.38,0.29553264604810997,92.74193548387096,0.775,0.47649019607843135,0.8065190623829279,240,441.8,600.21,2.6
LS3,AP1_S2000,6.2,8,10.7,205,430,575,0,0.57,1250,1.0,0.6611111111111112,3.877173881636697,0.7986069032612766,0.8203609289153492,0.8288252551929083,0.38,0.29553264604810997,92.74193548387096,0.775,0.47649019607843135,0.4969615324649431,240,415.9,553.85,2.6
LS3,AP1_S2000,6.2,8,10.7,205,430,575,0,0.57,1250,1.0,0.6611111111111112,4.095320161491548,0.5893253609248879,0.6782510664660005,0.8814571575237806,0.38,0.29553264604810997,92.74193548387096,0.775,0.47649019607843135,0.9009370991637098,240,452.42,609.39,2.6
LS3,AP1_S2000,6.2,8,10.7,205,430,575,0,0.57,1250,1.0,0.6611111111111112,4.371772171186425,0.6877013428870519,0.7694447009013567,0.8979998476026461,0.38,0.29553264604810997,92.74193548387096,0.775,0.47649019607843135,0.6844106135728727,240,439.04,582.04,2.6
LS3,AP1_S2000,6.2,8,10.7,205,430,575,0,0.57,1250,1.0,0.6611111111111112,3.9570841774024665,0.7210040738972809,0.7604201706561791,0.8029895475572365,0.38,0.29553264604810997,92.74193548387096,0.775,0.47649019607843135,0.6963444035941011,240,434.34,583.91,2.6
LS3,AP1_S2000,6.2,8,10.7,205,430,575,0,0.57,1250,1.0,0.6611111111111112,4.2540999146659395,0.5709725225845742,0.7475743770627753,0.6263658916501506,0.38,0.29553264604810997,92.74193548387096,0.775,0.47649019607843135,0.36701766197469987,240,401.95,555.77,2.6
LS3,JZA80_SUPRA,6.2,8,10.7,205,430,575,0,0.57,1550,1.0,0.32777777777777783,3.9450143675453506,0.7469247257965355,0.8637266938951174,0.7171819237826356,0.33,0.245014245014245,92.74193548387096,0.775,0.3364901960784314,0.3856340288778317,320,405.47,569.31,2.69
LS3,JZA80_SUPRA,6.2,8,10.7,205,430,575,0,0.57,1550,1.0,0.32777777777777783,3.570538027855504,0.8974518541167049,0.6735812216810556,0.6443808229817939,0.33,0.245014245014245,92.74193548387096,0.775,0.3364901960784314,0.7745401006354276,320,441.7,597.39,2.6
LS3,JZA80_SUPRA,6.2,8,10.7,205,430,575,0,0.57,1550,1.0,0.32777777777777783,3.6403615261065316,0.8573515019743613,0.6809282124067659,0.7526342982270537,0.33,0.245014245014245,92.74193548387096,0.775,0.3364901960784314,0.23650724093281184,320,409.25,535.38,2.73
LS3,JZA80_SUPRA,6.2,8,10.7,205,430,575,0,0.57,1550,1.0,0.32777777777777783,3.8687506045663573,0.8784201518937287,0.7029149610559899,0.844824895272485,0.33,0.245014245014245,92.74193548387096,0.775,0.3364901960784314,0.4169475885154391,320,421.92,559.93,2.6
LS3,JZA80_SUPRA,6.2,8,10.7,205,430,575,0,0.57,1550,1.0,0.32777777777777783,3.546574582264057,0.834859478667008,0.698130247976929,0.7018919673248891,0.33,0.245014245014245,92.74193548387096,0.775,0.3364901960784314,0.3074453256224965,320,416.25,561.01,2.79
LS3,JZA80_SUPRA,6.2,8,10.7,205,430,575,0,0.57,1550,1.0,0.32777777777777783,4.074951845899147,0.7696161630424722,0.8727954611893582,0.7787738204980459,0.33,0.245014245014245,92.74193548387096,0.775,0.3364901960784314,0.6694948532362475,320,440.57,595.77,2.6
LS3,E30_325,6.2,8,10.7,205,430,575,0,0.57,1150,1.0,0.55,3.764111292247332,0.5617809301910458,0.7161481852819126,0.625408852781997,0.35,0.3173431734317343,92.74193548387096,0.775,0.4298235294117647,0.5122434750660836,168,421.26,562.59,2.6
LS3,E30_325,6.2,8,10.7,205,430,575,0,0.57,1150,1.0,0.55,3.8143720549195637,0.7761275286684536,0.7716244090221229,0.6774680658843345,0.35,0.3173431734317343,92.74193548387096,0.775,0.4298235294117647,0.8043321199511653,168,439.5,588.43,2.6
LS3,E30_325,6.2,8,10.7,205,430,575,0,0.57,1150,1.0,0.55,3.9147508273843212,0.7782233092631423,0.5440406390969845,0.7571973480574914,0.35,0.3173431734317343,92.74193548387096,0.775,0.4298235294117647,0.6850293886609585,168,430.32,578.77,2.6
LS3,E30_325,6.2,8,10.7,205,430,575,0,0.57,1150,1.0,0.55,3.9145831439112895,0.7646137283770711,0.7180410685596745,0.5726857223011714,0.35,0.3173431734317343,92.74193548387096,0.775,0.4298235294117647,0.6521915337418069,168,433.74,580.81,2.6
LS3,E30_325,6.2,8,10.7,205,430,575,0,0.57,1150,1.0,0.55,4.057246533668676,0.7879655329474685,0.7636615384325844,0.524293437743978,0.35,0.3173431734317343,92.74193548387096,0.775,0.4298235294117647,0.449723233114116,168,409.04,575.66,2.6
LS3,E30_325,6.2,8,10.7,205,430,575,0,0.57,1150,1.0,0.55,3.8112475755286885,0.6892324295420588,0.7579328794943246,0.5772636800338102,0.35,0.3173431734317343,92.74193548387096,0.775,0.4298235294117647,0.3819448863843061,168,412.29,552.85,2.6
LS3,AE86,6.2,8,10.7,205,430,575,0,0.57,950,1.0,0.6611111111111112,4.109164938939288,0.5532372556678987,0.6292920962062556,0.6435886312066565,0.38,0.3722943722943723,92.74193548387096,0.775,0.47649019607843135,0.46944466666368184,120,418.13,562.68,2.6
LS3,AE86,6.2,8,10.7,205,430,575,0,0.57,950,1.0,0.6611111111111112,4.182764458989735,0.5837973780007524,0.6462564291407321,0.6159004477620149,0.38,0.3722943722943723,92.74193548387096,0.775,0.47649019607843135,0.8857478741731168,120,439.75,596.48,2.6
LS3,AE86,6.2,8,10.7,205,430,575,0,0.57,950,1.0,0.6611111111111112,4.277903864844692,0.5969218605954486,0.5857649743542436,0.5426751948515601,0.38,0.3722943722943723,92.74193548387096,0.775,0.47649019607843135,0.6343571945280504,120,430.87,579.74,2.6
LS3,AE86,6.2,8,10.7,205,430,575,0,0.57,950,1.0,0.6611111111111112,4.435016672639224,0.5520514921377672,0.7512921494850893,0.7300457431138598,0.38,0.3722943722943723,92.74193548387096,0.775,0.47649019607843135,0.7136349592594295,120,430.26,580.19,2.6
LS3,AE86,6.2,8,10.7,205,430,575,0,0.57,950,1.0,0.6611111111111112,4.375282113210813,0.6816877886133862,0.7383938413205353,0.636728569951157,0.38,0.3722943722943723,92.74193548387096,0.775,0.47649019607843135,0.32694928314513627,120,403.36,541.57,2.6
LS3,AE86,6.2,8,10.7,205,430,575,0,0.57,950,1.0,0.6611111111111112,4.297435333449355,0.7446526711362514,0.6987280993287249,0.6871003521500828,0.38,0.3722943722943723,92.74193548387096,0.775,0.47649019607843135,0.8350230373870418,120,452.43,591.91,2.6
COYOTE_50,MX5_NA,5.0,8,12.0,202,460,570,0,0.68,970,1.0,0.8833333333333333,4.250052837732003,0.6416052175140582,0.6606371613279688,0.6444961939523073,0.38,0.3924914675767918,114.0,0.625,0.5659411764705883,0.20685609626799634,116,415.45,530.38,2.6
COYOTE_50,MX5_NA,5.0,8,12.0,202,460,570,0,0.68,970,1.0,0.8833333333333333,4.014844442318699,0.6544601970551519,0.6376485881788291,0.5433182710758099,0.38,0.3924914675767918,114.0,0.625,0.5659411764705883,0.20495926774411918,116,422.13,517.37,2.6
COYOTE_50,MX5_NA,5.0,8,12.0,202,460,570,0,0.68,970,1.0,0.8833333333333333,3.907788334150845,0.7257269557052801,0.5278242714605681,0.7947365424796545,0.38,0.3924914675767918,114.0,0.625,0.5659411764705883,0.7055247140894076,116,455.27,566.47,2.6
COYOTE_50,MX5_NA,5.0,8,12.0,202,460,570,0,0.68,970,1.0,0.8833333333333333,4.093616445924331,0.574850926269458,0.5969934117005573,0.65113099829946,0.38,0.3924914675767918,114.0,0.625,0.5659411764705883,0.8114107930349619,116,468.27,596.59,2.6
COYOTE_50,MX5_NA,5.0,8,12.0,202,460,570,0,0.68,970,1.0,0.8833333333333333,4.305751510106107,0.73740278856883,0.7231369813455086,0.7230460014765628,0.38,0.3924914675767918,114.0,0.625,0.5659411764705883,0.7130312191027892,116,455.29,574.44,2.6
COYOTE_50,MX5_NA,5.0,8,12.0,202,460,570,0,0.68,970,1.0,0.8833333333333333,4.110345791182997,0.5026460483431565,0.6299631822093259,0.5879874010618933,0.38,0.3924914675767918,114.0,0.625,0.5659411764705883,0.2420862043467243,116,417.82,534.6,2.6
COYOTE_50,CIVIC_EK,5.0,8,12.0,202,460,570,0,0.68,1080,0.45,1.0,4.5208701343489635,0.6678845719796614,0.5349684345299823,0.5119144921327726,0.34,0.358814352574103,114.0,0.625,0.7689411764705882,0.27152137660304754,127,420.11,535.42,2.6
COYOTE_50,CIVIC_EK,5.0,8,12.0,202,460,570,0,0.68,1080,0.45,1.0,4.019741068092083,0.7791637468226585,0.6265125646524757,0.7518072622422024,0.34,0.358814352574103,114.0,0.625,0.7689411764705882,0.25576104494423835,127,422.52,526.61,2.6
COYOTE_50,CIVIC_EK,5.0,8,12.0,202,460,570,0,0.68,1080,0.45,1.0,4.046162494864808,0.7306312515571223,0.5835569653027318,0.6995591919858207,0.34,0.358814352574103,114.0,0.625,0.7689411764705882,0.6402770780633662,127,442.74,560.09,2.6
COYOTE_50,CIVIC_EK,5.0,8,12.0,202,460,570,0,0.68,1080,0.45,1.0,4.083970356541118,0.7710272147607615,0.6764584087754321,0.592884355094112,0.34,0.358814352574103,114.0,0.625,0.7689411764705882,0.4918674555255191,127,445.09,558.43,2.6
COYOTE_50,CIVIC_EK,5.0,8,12.0,202,460,570,0,0.68,1080,0.45,1.0,4.204355647885063,0.5350350009452702,0.6980554109794255,0.6223847107961797,0.34,0.358814352574103,114.0,0.625,0.7689411764705882,0.9307424955769972,127,474.91,604.83,2.6
COYOTE_50,CIVIC_EK,5.0,8,12.0,202,460,570,0,0.68,1080,0.45,1.0,4.294362073666476,0.5282951845046462,0.7380723283972074,0.5765315680160632,0.34,0.358814352574103,114.0,0.625,0.7689411764705882,0.7801661870984917,127,453.43,591.4,2.6
COYOTE_50,BRZ_ZC6,5.0,8,12.0,202,460,570,0,0.68,1250,1.0,0.6888888888888889,4.328833104281648,0.7649881341041652,0.7908401314675708,0.643994352938286,0.29,0.3168044077134986,114.0,0.625,0.4842745098039216,0.7097711435661191,200,469.69,571.45,2.6
COYOTE_50,BRZ_ZC6,5.0,8,12.0,202,460,570,0,0.68,1250,1.0,0.6888888888888889,3.9139305506267563,0.7574922469496543,0.7123363394571993,0.8271034809134465,0.29,0.3168044077134986,114.0,0.625,0.4842745098039216,0.7337578660839625,200,458.94,576.16,2.6
COYOTE_50,BRZ_ZC6,5.0,8,12.0,202,460,570,0,0.68,1250,1.0,0.6888888888888889,4.1828440003653204,0.6171019612583759,0.7466993560255774,0.6724696993878055,0.29,0.3168044077134986,114.0,0.625,0.4842745098039216,0.40232483242953987,200,431.77,541.05,2.6
COYOTE_50,BRZ_ZC6,5.0,8,12.0,202,460,570,0,0.68,1250,1.0,0.6888888888888889,4.025108410777793,0.7474522633823965,0.7301618585229557,0.7108404925602755,0.29,0.3168044077134986,114.0,0.625,0.4842745098039216,0.2697981953449056,200,422.87,529.26,2.6
COYOTE_50,BRZ_ZC6,5.0,8,12.0,202,460,570,0,0.68,1250,1.0,0.6888888888888889,4.078439214093246,0.8538884579238885,0.6740915600820045,0.7801489206098711,0.29,0.3168044077134986,114.0,0.625,0.4842745098039216,0.8789056807350191,200,477.4,590.38,2.6
COYOTE_50,BRZ_ZC6,5.0,8,12.0,202,460,570,0,0.68,1250,1.0,0.6888888888888889,3.896152816837094,0.7017093553935686,0.7559001416228214,0.7379086551363068,0.29,0.3168044077134986,114.0,0.625,0.4842745098039216,0.2474503627077158,200,417.08,530.2,2.6
COYOTE_50,S13_240SX,5.0,8,12.0,202,460,570,0,0.68,1220,1.0,0.55,4.399294077436739,0.594753502966473,0.6592110788953268,0.5799522629226526,0.33,0.3234880450070324,114.0,0.625,0.42594117647058827,0.645354798529309,140,454.12,582.04,2.6
COYOTE_50,S13_240SX,5.0,8,12.0,202,460,570,0,0.68,1220,1.0,0.55,4.414535225902764,0.633726142649148,0.8034722014462172,0.7783331316008408,0.33,0.3234880450070324,114.0,0.625,0.42594117647058827,0.44715628720944517,140,433.45,556.88,2.6
COYOTE_50,S13_240SX,5.0,8,12.0,202,460,570,0,0.68,1220,1.0,0.55,4.004868890948032,0.6279713187347236,0.8318685576541409,0.8200808944665423,0.33,0.3234880450070324,114.0,0.625,0.42594117647058827,0.3506386165265538,140,434.47,549.3,2.6
